,STATE/UT,DISTRICT,YEAR,SAFE/UNSAFE
2568,HIMACHAL PRADESH,CID,2011,safe
2569,HIMACHAL PRADESH,G.R.P.,2011,safe
2570,HIMACHAL PRADESH,HAMIRPUR,2011,safe
2571,HIMACHAL PRADESH,KANGRA,2011,safe
2572,HIMACHAL PRADESH,KINNAUR,2011,safe
2573,HIMACHAL PRADESH,KULLU,2011,safe
2574,HIMACHAL PRADESH,LAHAUL-SPITI,2011,safe
2575,HIMACHAL PRADESH,MANDI,2011,safe
2576,HIMACHAL PRADESH,SHIMLA,2011,safe
2577,HIMACHAL PRADESH,SIRMAUR,2011,safe
2578,HIMACHAL PRADESH,SOLAN,2011,safe
2579,HIMACHAL PRADESH,UNA,2011,safe
2580,HIMACHAL PRADESH,TOTAL,2011,safe
2581,HIMACHAL PRADESH,BADDIPOLICEDIST,2012,safe
2582,HIMACHAL PRADESH,BILASPUR,2012,safe
2583,HIMACHAL PRADESH,CHAMBA,2012,safe
2584,HIMACHAL PRADESH,CID,2012,safe
2585,HIMACHAL PRADESH,G.R.P.,2012,safe
2586,HIMACHAL PRADESH,HAMIRPUR,2012,safe
2587,HIMACHAL PRADESH,KANGRA,2012,safe
2588,HIMACHAL PRADESH,KINNAUR,2012,safe
2589,HIMACHAL PRADESH,KULLU,2012,safe
2590,HIMACHAL PRADESH,LAHAUL-SPITI,2012,safe
2591,HIMACHAL PRADESH,MANDI,2012,safe
2592,HIMACHAL PRADESH,SHIMLA,2012,safe
2593,HIMACHAL PRADESH,SIRMAUR,2012,safe
2594,HIMACHAL PRADESH,SOLAN,2012,safe
2595,HIMACHAL PRADESH,UNA,2012,safe
2596,HIMACHAL PRADESH,TOTAL,2012,safe
2597,JAMMU & KASHMIR,ANANTNAG,2001,safe
2598,JAMMU & KASHMIR,AWANTIPORA,2001,safe
2599,JAMMU & KASHMIR,BARAMULLA,2001,safe
2600,JAMMU & KASHMIR,BORDER,2001,safe
2601,JAMMU & KASHMIR,BUDGAM,2001,safe
2602,JAMMU & KASHMIR,CRIME JAMMU,2001,safe
2603,JAMMU & KASHMIR,CRIME SRINAGAR,2001,safe
2604,JAMMU & KASHMIR,DODA,2001,safe
2605,JAMMU & KASHMIR,GANDERBAL,2001,safe
2606,JAMMU & KASHMIR,JAMMU,2001,safe
2607,JAMMU & KASHMIR,KARGIL,2001,safe
2608,JAMMU & KASHMIR,KATHUA,2001,safe
2609,JAMMU & KASHMIR,KULGAM,2001,safe
2610,JAMMU & KASHMIR,KUPWARA,2001,safe
2611,JAMMU & KASHMIR,LEH,2001,safe
2612,JAMMU & KASHMIR,POONCH,2001,safe
2613,JAMMU & KASHMIR,PULWAMA,2001,safe
2614,JAMMU & KASHMIR,RAILWAYS,2001,safe
2615,JAMMU & KASHMIR,RAJOURI,2001,safe
2616,JAMMU & KASHMIR,RAMBAN,2001,safe
2617,JAMMU & KASHMIR,REASI,2001,safe
2618,JAMMU & KASHMIR,SRINAGAR,2001,safe
2619,JAMMU & KASHMIR,UDHAMPUR,2001,safe
2620,JAMMU & KASHMIR,TOTAL,2001,safe
2621,JAMMU & KASHMIR,ANANTNAG,2002,safe
2622,JAMMU & KASHMIR,AWANTIPORA,2002,safe
2623,JAMMU & KASHMIR,BARAMULLA,2002,safe
2624,JAMMU & KASHMIR,BORDER,2002,safe
2625,JAMMU & KASHMIR,BUDGAM,2002,safe
2626,JAMMU & KASHMIR,CRIME JAMMU,2002,safe
2627,JAMMU & KASHMIR,CRIME SRINAGAR,2002,safe
2628,JAMMU & KASHMIR,DODA,2002,safe
2629,JAMMU & KASHMIR,GANDERBAL,2002,safe
2630,JAMMU & KASHMIR,HANDWARA,2002,safe
2631,JAMMU & KASHMIR,JAMMU,2002,safe
2632,JAMMU & KASHMIR,KARGIL,2002,safe
2633,JAMMU & KASHMIR,KATHUA,2002,safe
2634,JAMMU & KASHMIR,KULGAM,2002,safe
2635,JAMMU & KASHMIR,KUPWARA,2002,safe
2636,JAMMU & KASHMIR,LEH,2002,safe
2637,JAMMU & KASHMIR,POONCH,2002,safe
2638,JAMMU & KASHMIR,PULWAMA,2002,safe
2639,JAMMU & KASHMIR,RAILWAYS,2002,safe
2640,JAMMU & KASHMIR,RAJOURI,2002,safe
2641,JAMMU & KASHMIR,RAMBAN,2002,safe
2642,JAMMU & KASHMIR,REASI,2002,safe
2643,JAMMU & KASHMIR,SRINAGAR,2002,safe
2644,JAMMU & KASHMIR,UDHAMPUR,2002,safe
2645,JAMMU & KASHMIR,TOTAL,2002,safe
2646,JAMMU & KASHMIR,ANANTNAG,2003,safe
2647,JAMMU & KASHMIR,AWANTIPORA,2003,safe
2648,JAMMU & KASHMIR,BARAMULLA,2003,safe
2649,JAMMU & KASHMIR,BORDER,2003,safe
2650,JAMMU & KASHMIR,BUDGAM,2003,safe
2651,JAMMU & KASHMIR,CRIME JAMMU,2003,safe
2652,JAMMU & KASHMIR,CRIME SRINAGAR,2003,safe
2653,JAMMU & KASHMIR,DODA,2003,safe
2654,JAMMU & KASHMIR,GANDERBAL,2003,safe
2655,JAMMU & KASHMIR,HANDWARA,2003,safe
2656,JAMMU & KASHMIR,JAMMU,2003,safe
2657,JAMMU & KASHMIR,KARGIL,2003,safe
2658,JAMMU & KASHMIR,KATHUA,2003,safe
2659,JAMMU & KASHMIR,KULGAM,2003,safe
2660,JAMMU & KASHMIR,KUPWARA,2003,safe
2661,JAMMU & KASHMIR,LEH,2003,safe
2662,JAMMU & KASHMIR,POONCH,2003,safe
2663,JAMMU & KASHMIR,PULWAMA,2003,safe
2664,JAMMU & KASHMIR,RAILWAYS,2003,safe
2665,JAMMU & KASHMIR,RAJOURI,2003,safe
2666,JAMMU & KASHMIR,RAMBAN,2003,safe
2667,JAMMU & KASHMIR,REASI,2003,safe
2668,JAMMU & KASHMIR,SRINAGAR,2003,safe
2669,JAMMU & KASHMIR,UDHAMPUR,2003,safe
2670,JAMMU & KASHMIR,TOTAL,2003,safe
2671,JAMMU & KASHMIR,ANANTNAG,2004,safe
2672,JAMMU & KASHMIR,AWANTIPORA,2004,safe
2673,JAMMU & KASHMIR,BARAMULLA,2004,safe
2674,JAMMU & KASHMIR,BORDER,2004,safe
2675,JAMMU & KASHMIR,BUDGAM,2004,safe
2676,JAMMU & KASHMIR,CRIME JAMMU,2004,safe
2677,JAMMU & KASHMIR,CRIME SRINAGAR,2004,safe
2678,JAMMU & KASHMIR,DODA,2004,safe
2679,JAMMU & KASHMIR,GANDERBAL,2004,safe
2680,JAMMU & KASHMIR,HANDWARA,2004,safe
2681,JAMMU & KASHMIR,JAMMU,2004,safe
2682,JAMMU & KASHMIR,KARGIL,2004,safe
2683,JAMMU & KASHMIR,KATHUA,2004,safe
2684,JAMMU & KASHMIR,KULGAM,2004,safe
2685,JAMMU & KASHMIR,KUPWARA,2004,safe
2686,JAMMU & KASHMIR,LEH,2004,safe
2687,JAMMU & KASHMIR,POONCH,2004,safe
2688,JAMMU & KASHMIR,PULWAMA,2004,safe
2689,JAMMU & KASHMIR,RAILWAYS,2004,safe
2690,JAMMU & KASHMIR,RAJOURI,2004,safe
2691,JAMMU & KASHMIR,RAMBAN,2004,safe
2692,JAMMU & KASHMIR,REASI,2004,safe
2693,JAMMU & KASHMIR,SRINAGAR,2004,safe
2694,JAMMU & KASHMIR,UDHAMPUR,2004,safe
2695,JAMMU & KASHMIR,TOTAL,2004,safe
2696,JAMMU & KASHMIR,ANANTNAG,2005,safe
2697,JAMMU & KASHMIR,AWANTIPORA,2005,safe
2698,JAMMU & KASHMIR,BARAMULLA,2005,safe
2699,JAMMU & KASHMIR,BORDER,2005,safe
2700,JAMMU & KASHMIR,BUDGAM,2005,safe
2701,JAMMU & KASHMIR,CRIME JAMMU,2005,safe
2702,JAMMU & KASHMIR,CRIME SRINAGAR,2005,safe
2703,JAMMU & KASHMIR,DODA,2005,safe
2704,JAMMU & KASHMIR,GANDERBAL,2005,safe
2705,JAMMU & KASHMIR,HANDWARA,2005,safe
2706,JAMMU & KASHMIR,JAMMU,2005,safe
2707,JAMMU & KASHMIR,KARGIL,2005,safe
2708,JAMMU & KASHMIR,KATHUA,2005,safe
2709,JAMMU & KASHMIR,KULGAM,2005,safe
2710,JAMMU & KASHMIR,KUPWARA,2005,safe
2711,JAMMU & KASHMIR,LEH,2005,safe
2712,JAMMU & KASHMIR,POONCH,2005,safe
2713,JAMMU & KASHMIR,PULWAMA,2005,safe
2714,JAMMU & KASHMIR,RAILWAYS,2005,safe
2715,JAMMU & KASHMIR,RAJOURI,2005,safe
2716,JAMMU & KASHMIR,RAMBAN,2005,safe
2717,JAMMU & KASHMIR,REASI,2005,safe
2718,JAMMU & KASHMIR,SRINAGAR,2005,safe
2719,JAMMU & KASHMIR,UDHAMPUR,2005,safe
2720,JAMMU & KASHMIR,TOTAL,2005,safe
2721,JAMMU & KASHMIR,ANANTNAG,2006,safe
2722,JAMMU & KASHMIR,AWANTIPORA,2006,safe
2723,JAMMU & KASHMIR,BARAMULLA,2006,safe
2724,JAMMU & KASHMIR,BORDER DISTRICT,2006,safe
2725,JAMMU & KASHMIR,BUDGAM,2006,safe
2726,JAMMU & KASHMIR,CRIME JAMMU,2006,safe
2727,JAMMU & KASHMIR,CRIME SRINAGAR,2006,safe
2728,JAMMU & KASHMIR,DODA,2006,safe
2729,JAMMU & KASHMIR,GANDERBAL,2006,safe
2730,JAMMU & KASHMIR,HANDWARA,2006,safe
2731,JAMMU & KASHMIR,JAMMU,2006,safe
2732,JAMMU & KASHMIR,KARGIL,2006,safe
2733,JAMMU & KASHMIR,KATHUA,2006,safe
2734,JAMMU & KASHMIR,KULGAM,2006,safe
2735,JAMMU & KASHMIR,KUPWARA,2006,safe
2736,JAMMU & KASHMIR,LEH,2006,safe
2737,JAMMU & KASHMIR,POONCH,2006,safe
2738,JAMMU & KASHMIR,PULWAMA,2006,safe
2739,JAMMU & KASHMIR,RAILWAYS,2006,safe
2740,JAMMU & KASHMIR,RAJOURI,2006,safe
2741,JAMMU & KASHMIR,RAMBAN,2006,safe
2742,JAMMU & KASHMIR,REASI,2006,safe
2743,JAMMU & KASHMIR,SRINAGAR,2006,safe
2744,JAMMU & KASHMIR,UDHAMPUR,2006,safe
2745,JAMMU & KASHMIR,TOTAL,2006,safe
2746,JAMMU & KASHMIR,ANANTNAG,2007,safe
2747,JAMMU & KASHMIR,AWANTIPORA,2007,safe
2748,JAMMU & KASHMIR,BARAMULLA,2007,safe
2749,JAMMU & KASHMIR,BORDER DISTRICT,2007,safe
2750,JAMMU & KASHMIR,BUDGAM,2007,safe
2751,JAMMU & KASHMIR,CRIME JAMMU,2007,safe
2752,JAMMU & KASHMIR,CRIME SRINAGAR,2007,safe
2753,JAMMU & KASHMIR,DODA,2007,safe
2754,JAMMU & KASHMIR,GANDERBAL,2007,safe
2755,JAMMU & KASHMIR,HANDWARA,2007,safe
2756,JAMMU & KASHMIR,JAMMU,2007,safe
2757,JAMMU & KASHMIR,KARGIL,2007,safe
2758,JAMMU & KASHMIR,KATHUA,2007,safe
2759,JAMMU & KASHMIR,KULGAM,2007,safe
2760,JAMMU & KASHMIR,KUPWARA,2007,safe
2761,JAMMU & KASHMIR,LEH,2007,safe
2762,JAMMU & KASHMIR,POONCH,2007,safe
2763,JAMMU & KASHMIR,PULWAMA,2007,safe
2764,JAMMU & KASHMIR,RAILWAYS,2007,safe
2765,JAMMU & KASHMIR,RAJOURI,2007,safe
2766,JAMMU & KASHMIR,RAMBAN,2007,safe
2767,JAMMU & KASHMIR,REASI,2007,safe
2768,JAMMU & KASHMIR,SRINAGAR,2007,safe
2769,JAMMU & KASHMIR,UDHAMPUR,2007,safe
2770,JAMMU & KASHMIR,TOTAL,2007,safe
2771,JAMMU & KASHMIR,ANANTNAG,2008,safe
2772,JAMMU & KASHMIR,AWANTIPORA,2008,safe
2773,JAMMU & KASHMIR,BANDIPORA,2008,safe
2774,JAMMU & KASHMIR,BARAMULLA,2008,safe
2775,JAMMU & KASHMIR,BUDGAM,2008,safe
2776,JAMMU & KASHMIR,CRIME JAMMU,2008,safe
2777,JAMMU & KASHMIR,CRIME SRINAGAR,2008,safe
2778,JAMMU & KASHMIR,DODA,2008,safe
2779,JAMMU & KASHMIR,GANDERBAL,2008,safe
2780,JAMMU & KASHMIR,HANDWARA,2008,safe
2781,JAMMU & KASHMIR,JAMMU,2008,safe
2782,JAMMU & KASHMIR,KARGIL,2008,safe
2783,JAMMU & KASHMIR,KATHUA,2008,safe
2784,JAMMU & KASHMIR,KISHTWAR,2008,safe
2785,JAMMU & KASHMIR,KULGAM,2008,safe
2786,JAMMU & KASHMIR,KUPWARA,2008,safe
2787,JAMMU & KASHMIR,LEH,2008,safe
2788,JAMMU & KASHMIR,POONCH,2008,safe
2789,JAMMU & KASHMIR,PULWAMA,2008,safe
2790,JAMMU & KASHMIR,RAILWAYS,2008,safe
2791,JAMMU & KASHMIR,RAJOURI,2008,safe
2792,JAMMU & KASHMIR,RAMBAN,2008,safe
2793,JAMMU & KASHMIR,REASI,2008,safe
2794,JAMMU & KASHMIR,SAMBA,2008,safe
2795,JAMMU & KASHMIR,SHOPIAN,2008,safe
2796,JAMMU & KASHMIR,SRINAGAR,2008,safe
2797,JAMMU & KASHMIR,UDHAMPUR,2008,safe
2798,JAMMU & KASHMIR,TOTAL,2008,safe
2799,JAMMU & KASHMIR,ANANTNAG,2009,safe
2800,JAMMU & KASHMIR,AWANTIPORA,2009,safe
2801,JAMMU & KASHMIR,BANDIPORA,2009,safe
2802,JAMMU & KASHMIR,BARAMULLA,2009,safe
2803,JAMMU & KASHMIR,BUDGAM,2009,safe
2804,JAMMU & KASHMIR,CRIME JAMMU,2009,safe
2805,JAMMU & KASHMIR,CRIME SRINAGAR,2009,safe
2806,JAMMU & KASHMIR,DODA,2009,safe
2807,JAMMU & KASHMIR,GANDERBAL,2009,safe
2808,JAMMU & KASHMIR,HANDWARA,2009,safe
2809,JAMMU & KASHMIR,JAMMU,2009,safe
2810,JAMMU & KASHMIR,KARGIL,2009,safe
2811,JAMMU & KASHMIR,KATHUA,2009,safe
2812,JAMMU & KASHMIR,KISHTWAR,2009,safe
2813,JAMMU & KASHMIR,KULGAM,2009,safe
2814,JAMMU & KASHMIR,KUPWARA,2009,safe
2815,JAMMU & KASHMIR,LEH,2009,safe
2816,JAMMU & KASHMIR,POONCH,2009,safe
2817,JAMMU & KASHMIR,PULWAMA,2009,safe
2818,JAMMU & KASHMIR,RAILWAYS,2009,safe
2819,JAMMU & KASHMIR,RAILWAYS KMR,2009,safe
2820,JAMMU & KASHMIR,RAJOURI,2009,safe
2821,JAMMU & KASHMIR,RAMBAN,2009,safe
2822,JAMMU & KASHMIR,REASI,2009,safe
2823,JAMMU & KASHMIR,SAMBA,2009,safe
2824,JAMMU & KASHMIR,SHOPIAN,2009,safe
2825,JAMMU & KASHMIR,SRINAGAR,2009,safe
2826,JAMMU & KASHMIR,UDHAMPUR,2009,safe
2827,JAMMU & KASHMIR,TOTAL,2009,safe
2828,JAMMU & KASHMIR,ANANTNAG,2010,safe
2829,JAMMU & KASHMIR,AWANTIPORA,2010,safe
2830,JAMMU & KASHMIR,BANDIPORA,2010,safe
2831,JAMMU & KASHMIR,BARAMULLA,2010,safe
2832,JAMMU & KASHMIR,BUDGAM,2010,safe
2833,JAMMU & KASHMIR,CRIME JAMMU,2010,safe
2834,JAMMU & KASHMIR,CRIME KASHMIR,2010,safe
2835,JAMMU & KASHMIR,DODA,2010,safe
2836,JAMMU & KASHMIR,GANDERBAL,2010,safe
2837,JAMMU & KASHMIR,HANDWARA,2010,safe
2838,JAMMU & KASHMIR,JAMMU,2010,safe
2839,JAMMU & KASHMIR,KARGIL,2010,safe
2840,JAMMU & KASHMIR,KATHUA,2010,safe
2841,JAMMU & KASHMIR,KISHTWAR,2010,safe
2842,JAMMU & KASHMIR,KULGAM,2010,safe
2843,JAMMU & KASHMIR,KUPWARA,2010,safe
2844,JAMMU & KASHMIR,LEH,2010,safe
2845,JAMMU & KASHMIR,POONCH,2010,safe
2846,JAMMU & KASHMIR,PULWAMA,2010,safe
2847,JAMMU & KASHMIR,RAILWAYS,2010,safe
2848,JAMMU & KASHMIR,RAILWAYS,2010,safe
2849,JAMMU & KASHMIR,RAJOURI,2010,safe
2850,JAMMU & KASHMIR,RAMBAN,2010,safe
2851,JAMMU & KASHMIR,REASI,2010,safe
2852,JAMMU & KASHMIR,SAMBA,2010,safe
2853,JAMMU & KASHMIR,SHOPIAN,2010,safe
2854,JAMMU & KASHMIR,SOPORE,2010,safe
2855,JAMMU & KASHMIR,SRINAGAR,2010,safe
2856,JAMMU & KASHMIR,UDHAMPUR,2010,safe
2857,JAMMU & KASHMIR,TOTAL,2010,safe
2858,JAMMU & KASHMIR,ANANTNAG,2011,safe
2859,JAMMU & KASHMIR,AWANTIPORA,2011,safe
2860,JAMMU & KASHMIR,BANDIPORA,2011,safe
2861,JAMMU & KASHMIR,BARAMULLA,2011,safe
2862,JAMMU & KASHMIR,BUDGAM,2011,safe
2863,JAMMU & KASHMIR,CRIME JAMMU,2011,safe
2864,JAMMU & KASHMIR,CRIME SRINAGAR,2011,safe
2865,JAMMU & KASHMIR,DODA,2011,safe
2866,JAMMU & KASHMIR,GANDERBAL,2011,safe
2867,JAMMU & KASHMIR,HANDWARA,2011,safe
2868,JAMMU & KASHMIR,JAMMU,2011,safe
2869,JAMMU & KASHMIR,KARGIL,2011,safe
2870,JAMMU & KASHMIR,KATHUA,2011,safe
2871,JAMMU & KASHMIR,KISHTWAR,2011,safe
2872,JAMMU & KASHMIR,KULGAM,2011,safe
2873,JAMMU & KASHMIR,KUPWARA,2011,safe
2874,JAMMU & KASHMIR,LEH,2011,safe
2875,JAMMU & KASHMIR,POONCH,2011,safe
2876,JAMMU & KASHMIR,PULWAMA,2011,safe
2877,JAMMU & KASHMIR,RAILWAYS JAMMU,2011,safe
2878,JAMMU & KASHMIR,RAILWAYS KASHMIR,2011,safe
2879,JAMMU & KASHMIR,RAJOURI,2011,safe
2880,JAMMU & KASHMIR,RAMBAN,2011,safe
2881,JAMMU & KASHMIR,REASI,2011,safe
2882,JAMMU & KASHMIR,SAMBA,2011,safe
2883,JAMMU & KASHMIR,SHOPIAN,2011,safe
2884,JAMMU & KASHMIR,SOPORE,2011,safe
2885,JAMMU & KASHMIR,SRINAGAR,2011,safe
2886,JAMMU & KASHMIR,UDHAMPUR,2011,safe
2887,JAMMU & KASHMIR,TOTAL,2011,safe
2888,JAMMU & KASHMIR,ANANTNAG,2012,safe
2889,JAMMU & KASHMIR,AWANTIPORA,2012,safe
2890,JAMMU & KASHMIR,BANDIPORA,2012,safe
2891,JAMMU & KASHMIR,BARAMULLA,2012,safe
2892,JAMMU & KASHMIR,BUDGAM,2012,safe
2893,JAMMU & KASHMIR,CRIME JAMMU,2012,safe
2894,JAMMU & KASHMIR,CRIME SRINAGAR,2012,safe
2895,JAMMU & KASHMIR,DODA,2012,safe
2896,JAMMU & KASHMIR,GANDERBAL,2012,safe
2897,JAMMU & KASHMIR,HANDWARA,2012,safe
2898,JAMMU & KASHMIR,JAMMU,2012,safe
2899,JAMMU & KASHMIR,KARGIL,2012,safe
2900,JAMMU & KASHMIR,KATHUA,2012,safe
2901,JAMMU & KASHMIR,KISHTWAR,2012,safe
2902,JAMMU & KASHMIR,KULGAM,2012,safe
2903,JAMMU & KASHMIR,KUPWARA,2012,safe
2904,JAMMU & KASHMIR,LEH,2012,safe
2905,JAMMU & KASHMIR,POONCH,2012,safe
2906,JAMMU & KASHMIR,PULWAMA,2012,safe
2907,JAMMU & KASHMIR,RAILWAYS JAMMU,2012,safe
2908,JAMMU & KASHMIR,RAILWAYS KASHMIR,2012,safe
2909,JAMMU & KASHMIR,RAILWAYS KATRA,2012,safe
2910,JAMMU & KASHMIR,RAJOURI,2012,safe
2911,JAMMU & KASHMIR,RAMBAN,2012,safe
2912,JAMMU & KASHMIR,REASI,2012,safe
2913,JAMMU & KASHMIR,SAMBA,2012,safe
2914,JAMMU & KASHMIR,SHOPIAN,2012,safe
2915,JAMMU & KASHMIR,SOPORE,2012,safe
2916,JAMMU & KASHMIR,SRINAGAR,2012,safe
2917,JAMMU & KASHMIR,UDHAMPUR,2012,safe
2918,JAMMU & KASHMIR,TOTAL,2012,safe
2919,JHARKHAND,BOKARO,2001,safe
2920,JHARKHAND,CHAIBASA,2001,safe
2921,JHARKHAND,CHATRA,2001,safe
2922,JHARKHAND,DEOGHAR,2001,safe
2923,JHARKHAND,DHANBAD,2001,safe
2924,JHARKHAND,DHANBAD RLY.,2001,safe
2925,JHARKHAND,DUMKA,2001,safe
2926,JHARKHAND,GARHWA,2001,safe
2927,JHARKHAND,GIRIDIH,2001,safe
2928,JHARKHAND,GODDA,2001,safe
2929,JHARKHAND,GUMLA,2001,safe
2930,JHARKHAND,HAZARIBAGH,2001,safe
2931,JHARKHAND,JAMSHEDPUR,2001,safe
2932,JHARKHAND,JAMSHEDPUR RLY.,2001,safe
2933,JHARKHAND,JAMTARA,2001,safe
2934,JHARKHAND,KODERMA,2001,safe
2935,JHARKHAND,LATEHAR,2001,safe
2936,JHARKHAND,LOHARDAGGA,2001,safe
2937,JHARKHAND,PAKUR,2001,safe
2938,JHARKHAND,PALAMU,2001,safe
2939,JHARKHAND,RANCHI,2001,safe
2940,JHARKHAND,SAHEBGANJ,2001,safe
2941,JHARKHAND,SARAIKELA,2001,safe
2942,JHARKHAND,SIMDEGA,2001,safe
2943,JHARKHAND,TOTAL,2001,safe
2944,JHARKHAND,BOKARO,2002,safe
2945,JHARKHAND,CHAIBASA,2002,safe
2946,JHARKHAND,CHATRA,2002,safe
2947,JHARKHAND,DEOGHAR,2002,safe
2948,JHARKHAND,DHANBAD,2002,safe
2949,JHARKHAND,DHANBAD RLY.,2002,safe
2950,JHARKHAND,DUMKA,2002,safe
2951,JHARKHAND,GARHWA,2002,safe
2952,JHARKHAND,GIRIDIH,2002,safe
2953,JHARKHAND,GODDA,2002,safe
2954,JHARKHAND,GUMLA,2002,safe
2955,JHARKHAND,HAZARIBAGH,2002,safe
2956,JHARKHAND,JAMSHEDPUR,2002,safe
2957,JHARKHAND,JAMSHEDPUR RLY.,2002,safe
2958,JHARKHAND,JAMTARA,2002,safe
2959,JHARKHAND,KODERMA,2002,safe
2960,JHARKHAND,LATEHAR,2002,safe
2961,JHARKHAND,LOHARDAGGA,2002,safe
2962,JHARKHAND,PAKUR,2002,safe
2963,JHARKHAND,PALAMU,2002,safe
2964,JHARKHAND,RANCHI,2002,safe
2965,JHARKHAND,SAHEBGANJ,2002,safe
2966,JHARKHAND,SARAIKELA,2002,safe
2967,JHARKHAND,SIMDEGA,2002,safe
2968,JHARKHAND,TOTAL,2002,safe
2969,JHARKHAND,BOKARO,2003,safe
2970,JHARKHAND,CHAIBASA,2003,safe
2971,JHARKHAND,CHATRA,2003,safe
2972,JHARKHAND,DEOGHAR,2003,safe
2973,JHARKHAND,DHANBAD,2003,safe
2974,JHARKHAND,DHANBAD RLY.,2003,safe
2975,JHARKHAND,DUMKA,2003,safe
2976,JHARKHAND,GARHWA,2003,safe
2977,JHARKHAND,GIRIDIH,2003,safe
2978,JHARKHAND,GODDA,2003,safe
2979,JHARKHAND,GUMLA,2003,safe
2980,JHARKHAND,HAZARIBAGH,2003,safe
2981,JHARKHAND,JAMSHEDPUR,2003,safe
2982,JHARKHAND,JAMSHEDPUR RLY.,2003,safe
2983,JHARKHAND,JAMTARA,2003,safe
2984,JHARKHAND,KODERMA,2003,safe
2985,JHARKHAND,LATEHAR,2003,safe
2986,JHARKHAND,LOHARDAGGA,2003,safe
2987,JHARKHAND,PAKUR,2003,safe
2988,JHARKHAND,PALAMU,2003,safe
2989,JHARKHAND,RANCHI,2003,safe
2990,JHARKHAND,SAHEBGANJ,2003,safe
2991,JHARKHAND,SARAIKELA,2003,safe
2992,JHARKHAND,SIMDEGA,2003,safe
2993,JHARKHAND,TOTAL,2003,safe
2994,JHARKHAND,BOKARO,2004,safe
2995,JHARKHAND,CHAIBASA,2004,safe
2996,JHARKHAND,CHATRA,2004,safe
2997,JHARKHAND,DEOGHAR,2004,safe
2998,JHARKHAND,DHANBAD,2004,safe
2999,JHARKHAND,DHANBAD RLY.,2004,safe
3000,JHARKHAND,DUMKA,2004,safe
3001,JHARKHAND,GARHWA,2004,safe
3002,JHARKHAND,GIRIDIH,2004,safe
3003,JHARKHAND,GODDA,2004,safe
3004,JHARKHAND,GUMLA,2004,safe
3005,JHARKHAND,HAZARIBAGH,2004,safe
3006,JHARKHAND,JAMSHEDPUR,2004,safe
3007,JHARKHAND,JAMSHEDPUR RLY.,2004,safe
3008,JHARKHAND,JAMTARA,2004,safe
3009,JHARKHAND,KODERMA,2004,safe
3010,JHARKHAND,LATEHAR,2004,safe
3011,JHARKHAND,LOHARDAGGA,2004,safe
3012,JHARKHAND,PAKUR,2004,safe
3013,JHARKHAND,PALAMU,2004,safe
3014,JHARKHAND,RANCHI,2004,safe
3015,JHARKHAND,SAHEBGANJ,2004,safe
3016,JHARKHAND,SARAIKELA,2004,safe
3017,JHARKHAND,SIMDEGA,2004,safe
3018,JHARKHAND,TOTAL,2004,safe
3019,JHARKHAND,BOKARO,2005,safe
3020,JHARKHAND,CHAIBASA,2005,safe
3021,JHARKHAND,CHATRA,2005,safe
3022,JHARKHAND,DEOGHAR,2005,safe
3023,JHARKHAND,DHANBAD,2005,safe
3024,JHARKHAND,DHANBAD RLY.,2005,safe
3025,JHARKHAND,DUMKA,2005,safe
3026,JHARKHAND,GARHWA,2005,safe
3027,JHARKHAND,GIRIDIH,2005,safe
3028,JHARKHAND,GODDA,2005,safe
3029,JHARKHAND,GUMLA,2005,safe
3030,JHARKHAND,HAZARIBAGH,2005,safe
3031,JHARKHAND,JAMSHEDPUR,2005,safe
3032,JHARKHAND,JAMSHEDPUR RLY.,2005,safe
3033,JHARKHAND,JAMTARA,2005,safe
3034,JHARKHAND,KODERMA,2005,safe
3035,JHARKHAND,LATEHAR,2005,safe
3036,JHARKHAND,LOHARDAGGA,2005,safe
3037,JHARKHAND,PAKUR,2005,safe
3038,JHARKHAND,PALAMU,2005,safe
3039,JHARKHAND,RANCHI,2005,safe
3040,JHARKHAND,SAHEBGANJ,2005,safe
3041,JHARKHAND,SARAIKELA,2005,safe
3042,JHARKHAND,SIMDEGA,2005,safe
3043,JHARKHAND,TOTAL,2005,safe
3044,JHARKHAND,BOKARO,2006,safe
3045,JHARKHAND,CHAIBASA,2006,safe
3046,JHARKHAND,CHATRA,2006,safe
3047,JHARKHAND,DEOGHAR,2006,safe
3048,JHARKHAND,DHANBAD,2006,safe
3049,JHARKHAND,DHANBAD RLY.,2006,safe
3050,JHARKHAND,DUMKA,2006,safe
3051,JHARKHAND,GARHWA,2006,safe
3052,JHARKHAND,GIRIDIH,2006,safe
3053,JHARKHAND,GODDA,2006,safe
3054,JHARKHAND,GUMLA,2006,safe
3055,JHARKHAND,HAZARIBAGH,2006,safe
3056,JHARKHAND,JAMSHEDPUR,2006,safe
3057,JHARKHAND,JAMSHEDPUR RLY.,2006,safe
3058,JHARKHAND,JAMTARA,2006,safe
3059,JHARKHAND,KODERMA,2006,safe
3060,JHARKHAND,LATEHAR,2006,safe
3061,JHARKHAND,LOHARDAGGA,2006,safe
3062,JHARKHAND,PAKUR,2006,safe
3063,JHARKHAND,PALAMU,2006,safe
3064,JHARKHAND,RANCHI,2006,safe
3065,JHARKHAND,SAHEBGANJ,2006,safe
3066,JHARKHAND,SARAIKELA,2006,safe
3067,JHARKHAND,SIMDEGA,2006,safe
3068,JHARKHAND,TOTAL,2006,safe
3069,JHARKHAND,BOKARO,2007,safe
